Record Length,Analog:10000
Sample Interval,5.000000E-04
Vertical Units,V,
Vertical Scale,+1.000000E-03
Vertical Offset,-7.500000E-04
Horizontal Units,s
Horizontal Scale,+5.000000E-01
Model,SDS814X HD
Serial Number,SDS08A0Q808352
Software Version,3.8.12.1.1.3.8
Source,CH1
Second,Value
+1.7490000000E-01,+5.541667E-04
+1.7540000000E-01,+6.541667E-04
+1.7590000000E-01,+6.937500E-04
+1.7640000000E-01,+8.375000E-04
+1.7690000000E-01,+9.541667E-04
+1.7740000000E-01,+5.270833E-04
+1.7790000000E-01,+6.979167E-04
+1.7840000000E-01,+5.166667E-04
+1.7890000000E-01,+7.187500E-04
+1.7940000000E-01,+1.000000E-03
+1.7990000000E-01,+7.187500E-04
+1.8040000000E-01,+6.645833E-04
+1.8090000000E-01,+2.604167E-04
+1.8140000000E-01,+6.604167E-04
+1.8190000000E-01,+4.979167E-04
+1.8240000000E-01,+1.229167E-03
+1.8290000000E-01,+6.854167E-04
+1.8340000000E-01,+9.250000E-04
+1.8390000000E-01,+6.875000E-04
+1.8440000000E-01,+6.937500E-04
+1.8490000000E-01,+6.000000E-04
+1.8540000000E-01,+8.625000E-04
+1.8590000000E-01,+8.687500E-04
+1.8640000000E-01,+4.395833E-04
+1.8690000000E-01,+6.166667E-04
+1.8740000000E-01,+6.187500E-04
+1.8790000000E-01,+7.583334E-04
+1.8840000000E-01,+7.312500E-04
+1.8890000000E-01,+5.520834E-04
+1.8940000000E-01,+1.770833E-04
+1.8990000000E-01,+5.833333E-04
+1.9040000000E-01,+6.875000E-04
+1.9090000000E-01,+6.354167E-04
+1.9140000000E-01,+4.979167E-04
+1.9190000000E-01,+3.333333E-04
+1.9240000000E-01,+5.479167E-04
+1.9290000000E-01,+4.500000E-04
+1.9340000000E-01,+4.875000E-04
+1.9390000000E-01,+1.750000E-04
+1.9440000000E-01,+4.354167E-04
+1.9490000000E-01,+4.375000E-05
+1.9540000000E-01,+3.416667E-04
+1.9590000000E-01,+2.187500E-04
+1.9640000000E-01,+2.291667E-04
+1.9690000000E-01,+3.083333E-04
+1.9740000000E-01,+2.500000E-04
+1.9790000000E-01,-1.041667E-05
+1.9840000000E-01,-4.166669E-06
+1.9890000000E-01,+1.666667E-04
+1.9940000000E-01,+1.041667E-04
+1.9990000000E-01,-1.520833E-04
+2.0040000000E-01,-2.562500E-04
+2.0090000000E-01,-1.666667E-04
+2.0140000000E-01,-1.000000E-04
+2.0190000000E-01,-5.625000E-05
+2.0240000000E-01,-7.708334E-05
+2.0290000000E-01,-3.604167E-04
+2.0340000000E-01,-7.541667E-04
+2.0390000000E-01,-3.270833E-04
+2.0440000000E-01,-3.541667E-05
+2.0490000000E-01,-1.291667E-04
+2.0540000000E-01,-2.104167E-04
+2.0590000000E-01,-6.729166E-04
+2.0640000000E-01,-6.583334E-04
+2.0690000000E-01,-5.708333E-04
+2.0740000000E-01,-4.645833E-04
+2.0790000000E-01,-3.979167E-04
+2.0840000000E-01,-7.187500E-04
+2.0890000000E-01,-5.916667E-04
+2.0940000000E-01,-8.145833E-04
+2.0990000000E-01,-5.437500E-04
+2.1040000000E-01,-5.708333E-04
+2.1090000000E-01,-5.729167E-04
+2.1140000000E-01,-6.395833E-04
+2.1190000000E-01,-1.010417E-03
+2.1240000000E-01,-8.354167E-04
+2.1290000000E-01,-6.395833E-04
+2.1340000000E-01,-7.458333E-04
+2.1390000000E-01,-8.166667E-04
+2.1440000000E-01,-7.145833E-04
+2.1490000000E-01,-9.937501E-04
+2.1540000000E-01,-1.150000E-03
+2.1590000000E-01,-7.791667E-04
+2.1640000000E-01,-7.416666E-04
+2.1690000000E-01,-8.750000E-04
+2.1740000000E-01,-7.333333E-04
+2.1790000000E-01,-9.666667E-04
+2.1840000000E-01,-1.254167E-03
+2.1890000000E-01,-8.458333E-04
+2.1940000000E-01,-7.020833E-04
+2.1990000000E-01,-1.064583E-03
+2.2040000000E-01,-1.095833E-03
+2.2090000000E-01,-1.087500E-03
+2.2140000000E-01,-6.812500E-04
+2.2190000000E-01,-8.729167E-04
+2.2240000000E-01,-9.479167E-04
+2.2290000000E-01,-9.708334E-04
+2.2340000000E-01,-9.625000E-04
+2.2390000000E-01,-1.079167E-03
+2.2440000000E-01,-1.093750E-03
+2.2490000000E-01,-7.937500E-04
+2.2540000000E-01,-9.041667E-04
+2.2590000000E-01,-1.062500E-03
+2.2640000000E-01,-1.091667E-03
+2.2690000000E-01,-4.875000E-04
+2.2740000000E-01,-8.354167E-04
+2.2790000000E-01,-5.729167E-04
+2.2840000000E-01,-9.312500E-04
+2.2890000000E-01,-1.279167E-03
+2.2940000000E-01,-1.016667E-03
+2.2990000000E-01,-7.041667E-04
+2.3040000000E-01,-8.354167E-04
+2.3090000000E-01,-7.354167E-04
+2.3140000000E-01,-9.375000E-04
+2.3190000000E-01,-1.010417E-03
+2.3240000000E-01,-6.958334E-04
+2.3290000000E-01,-9.416667E-04
+2.3340000000E-01,-5.687500E-04
+2.3390000000E-01,-8.520833E-04
+2.3440000000E-01,-9.062500E-04
+2.3490000000E-01,-7.208334E-04
+2.3540000000E-01,-4.062500E-04
+2.3590000000E-01,-4.333333E-04
+2.3640000000E-01,-4.854167E-04
+2.3690000000E-01,-5.979167E-04
+2.3740000000E-01,-5.708333E-04
+2.3790000000E-01,-4.416667E-04
+2.3840000000E-01,-1.541667E-04
+2.3890000000E-01,-1.979167E-04
+2.3940000000E-01,-4.625000E-04
+2.3990000000E-01,-4.250000E-04
+2.4040000000E-01,-3.979167E-04
+2.4090000000E-01,-2.062500E-04
+2.4140000000E-01,-1.875000E-04
+2.4190000000E-01,-2.916667E-05
+2.4240000000E-01,-3.750000E-05
+2.4290000000E-01,-1.854167E-04
+2.4340000000E-01,-3.062500E-04
+2.4390000000E-01,+5.833333E-05
+2.4440000000E-01,+3.333333E-05
+2.4490000000E-01,-1.812500E-04
+2.4540000000E-01,+6.250000E-05
+2.4590000000E-01,+2.083333E-05
+2.4640000000E-01,+4.395833E-04
+2.4690000000E-01,+4.854167E-04
+2.4740000000E-01,+2.875000E-04
+2.4790000000E-01,+1.833333E-04
+2.4840000000E-01,-1.020833E-04
+2.4890000000E-01,+8.958333E-05
+2.4940000000E-01,+3.708333E-04
+2.4990000000E-01,+3.895833E-04
+2.5040000000E-01,-8.333333E-05
+2.5090000000E-01,+3.416667E-04
+2.5140000000E-01,+2.020833E-04
+2.5190000000E-01,+3.416667E-04
+2.5240000000E-01,+3.541667E-04
+2.5290000000E-01,+5.937500E-04
+2.5340000000E-01,+4.166667E-04
+2.5390000000E-01,+3.062500E-04
+2.5440000000E-01,+1.000000E-04
+2.5490000000E-01,+2.354167E-04
+2.5540000000E-01,+8.791666E-04
+2.5590000000E-01,+8.520833E-04
+2.5640000000E-01,+5.625000E-04
+2.5690000000E-01,+6.395833E-04
+2.5740000000E-01,+5.458333E-04
+2.5790000000E-01,+9.416667E-04
+2.5840000000E-01,+8.333334E-04
+2.5890000000E-01,+7.479167E-04
+2.5940000000E-01,+5.562500E-04
+2.5990000000E-01,+4.708333E-04
+2.6040000000E-01,+5.770833E-04
+2.6090000000E-01,+8.625000E-04
+2.6140000000E-01,+9.625000E-04
+2.6190000000E-01,+8.125000E-04
+2.6240000000E-01,+6.625000E-04
+2.6290000000E-01,+4.604167E-04
+2.6340000000E-01,+6.854167E-04
+2.6390000000E-01,+8.770833E-04
+2.6440000000E-01,+9.187500E-04
+2.6490000000E-01,+6.500000E-04
+2.6540000000E-01,+3.895833E-04
+2.6590000000E-01,+6.520833E-04
+2.6640000000E-01,+8.708333E-04
+2.6690000000E-01,+1.012500E-03
+2.6740000000E-01,+8.145833E-04
+2.6790000000E-01,+4.729167E-04
+2.6840000000E-01,+4.937500E-04
+2.6890000000E-01,+6.729166E-04
+2.6940000000E-01,+7.437500E-04
+2.6990000000E-01,+6.812500E-04
+2.7040000000E-01,+3.375000E-04
+2.7090000000E-01,+5.104167E-04
+2.7140000000E-01,+7.770833E-04
+2.7190000000E-01,+9.062500E-04
+2.7240000000E-01,+6.812500E-04
+2.7290000000E-01,+6.375000E-04
+2.7340000000E-01,+4.916667E-04
+2.7390000000E-01,+4.687500E-04
+2.7440000000E-01,+5.166667E-04
+2.7490000000E-01,+6.416666E-04
+2.7540000000E-01,+6.729166E-04
+2.7590000000E-01,+4.437500E-04
+2.7640000000E-01,+1.791667E-04
+2.7690000000E-01,+2.104167E-04
+2.7740000000E-01,+3.083333E-04
+2.7790000000E-01,+7.291666E-05
+2.7840000000E-01,+4.208333E-04
+2.7890000000E-01,+7.083333E-05
+2.7940000000E-01,+8.333333E-05
+2.7990000000E-01,+2.250000E-04
+2.8040000000E-01,+1.583333E-04
+2.8090000000E-01,+3.250000E-04
+2.8140000000E-01,+1.791667E-04
+2.8190000000E-01,+8.958333E-05
+2.8240000000E-01,+1.125000E-04
+2.8290000000E-01,+8.333332E-06
+2.8340000000E-01,+2.020833E-04
+2.8390000000E-01,+1.520833E-04
+2.8440000000E-01,-1.791667E-04
+2.8490000000E-01,-3.479167E-04
+2.8540000000E-01,-1.250000E-05
+2.8590000000E-01,+6.249998E-06
+2.8640000000E-01,+8.333333E-05
+2.8690000000E-01,-1.375000E-04
+2.8740000000E-01,-4.479167E-04
+2.8790000000E-01,-3.979167E-04
+2.8840000000E-01,-2.666667E-04
+2.8890000000E-01,-2.458333E-04
+2.8940000000E-01,-3.416667E-04
+2.8990000000E-01,-3.541667E-04
+2.9040000000E-01,-4.020833E-04
+2.9090000000E-01,-5.166667E-04
+2.9140000000E-01,-5.937500E-04
+2.9190000000E-01,-4.437500E-04
+2.9240000000E-01,-1.833333E-04
+2.9290000000E-01,-5.854167E-04
+2.9340000000E-01,-6.833333E-04
+2.9390000000E-01,-7.062500E-04
+2.9440000000E-01,-6.562500E-04
+2.9490000000E-01,-4.500000E-04
+2.9540000000E-01,-4.500000E-04
+2.9590000000E-01,-6.000000E-04
+2.9640000000E-01,-9.687500E-04
+2.9690000000E-01,-8.291667E-04
+2.9740000000E-01,-5.270833E-04
+2.9790000000E-01,-5.583334E-04
+2.9840000000E-01,-9.437500E-04
+2.9890000000E-01,-1.135417E-03
+2.9940000000E-01,-9.812500E-04
+2.9990000000E-01,-7.750000E-04
+3.0040000000E-01,-8.416667E-04
+3.0090000000E-01,-8.479167E-04
+3.0140000000E-01,-1.154167E-03
+3.0190000000E-01,-1.308333E-03
+3.0240000000E-01,-7.437500E-04
+3.0290000000E-01,-8.770833E-04
+3.0340000000E-01,-8.937500E-04
+3.0390000000E-01,-9.520833E-04
+3.0440000000E-01,-8.937500E-04
+3.0490000000E-01,-1.033333E-03
+3.0540000000E-01,-8.125000E-04
+3.0590000000E-01,-7.979167E-04
+3.0640000000E-01,-9.437500E-04
+3.0690000000E-01,-1.068750E-03
+3.0740000000E-01,-1.275000E-03
+3.0790000000E-01,-1.066667E-03
+3.0840000000E-01,-9.062500E-04
+3.0890000000E-01,-8.541667E-04
+3.0940000000E-01,-7.250000E-04
+3.0990000000E-01,-1.006250E-03
+3.1040000000E-01,-9.437500E-04
+3.1090000000E-01,-9.520833E-04
+3.1140000000E-01,-9.458333E-04
+3.1190000000E-01,-7.708333E-04
+3.1240000000E-01,-9.312500E-04
+3.1290000000E-01,-9.458333E-04
+3.1340000000E-01,-1.056250E-03
+3.1390000000E-01,-1.041667E-03
+3.1440000000E-01,-7.187500E-04
+3.1490000000E-01,-5.562500E-04
+3.1540000000E-01,-9.354167E-04
+3.1590000000E-01,-1.120833E-03
+3.1640000000E-01,-8.583334E-04
+3.1690000000E-01,-7.270834E-04
+3.1740000000E-01,-5.916667E-04
+3.1790000000E-01,-4.229167E-04
+3.1840000000E-01,-9.229167E-04
+3.1890000000E-01,-7.833333E-04
+3.1940000000E-01,-6.437500E-04
+3.1990000000E-01,-1.458334E-05
+3.2040000000E-01,-1.895833E-04
+3.2090000000E-01,-6.062500E-04
+3.2140000000E-01,-4.604167E-04
+3.2190000000E-01,-4.062500E-04
+3.2240000000E-01,-1.035417E-03
+3.2290000000E-01,-2.270833E-04
+3.2340000000E-01,-3.125000E-04
+3.2390000000E-01,-3.125000E-04
+3.2440000000E-01,-3.458333E-04
+3.2490000000E-01,-1.958333E-04
+3.2540000000E-01,-1.687500E-04
+3.2590000000E-01,+4.375000E-05
+3.2640000000E-01,-6.458334E-05
+3.2690000000E-01,-1.145833E-04
+3.2740000000E-01,-2.937500E-04
+3.2790000000E-01,-2.458333E-04
+3.2840000000E-01,-4.166667E-05
+3.2890000000E-01,+2.020833E-04
+3.2940000000E-01,+7.291666E-05
+3.2990000000E-01,-5.416667E-05
+3.3040000000E-01,-1.166667E-04
+3.3090000000E-01,+2.229167E-04
+3.3140000000E-01,+1.854167E-04
+3.3190000000E-01,+2.916667E-05
+3.3240000000E-01,+1.854167E-04
+3.3290000000E-01,+2.125000E-04
+3.3340000000E-01,+2.145833E-04
+3.3390000000E-01,+3.958333E-04
+3.3440000000E-01,+5.437500E-04
+3.3490000000E-01,+6.395833E-04
+3.3540000000E-01,+3.062500E-04
+3.3590000000E-01,+2.895833E-04
+3.3640000000E-01,+2.958333E-04
+3.3690000000E-01,+5.354166E-04
+3.3740000000E-01,+7.208333E-04
+3.3790000000E-01,+5.270833E-04
+3.3840000000E-01,+5.083333E-04
+3.3890000000E-01,+6.020833E-04
+3.3940000000E-01,+7.000000E-04
+3.3990000000E-01,+7.541667E-04
+3.4040000000E-01,+6.708333E-04
+3.4090000000E-01,+6.854167E-04
+3.4140000000E-01,+5.687500E-04
+3.4190000000E-01,+5.166667E-04
+3.4240000000E-01,+8.979167E-04
+3.4290000000E-01,+8.583334E-04
+3.4340000000E-01,+8.166667E-04
+3.4390000000E-01,+2.770833E-04
+3.4440000000E-01,+5.895834E-04
+3.4490000000E-01,+8.437500E-04
+3.4540000000E-01,+8.312500E-04
+3.4590000000E-01,+8.270834E-04
+3.4640000000E-01,+8.083333E-04
+3.4690000000E-01,+4.875000E-04
+3.4740000000E-01,+6.854167E-04
+3.4790000000E-01,+9.270834E-04
+3.4840000000E-01,+9.083333E-04
+3.4890000000E-01,+1.085417E-03
+3.4940000000E-01,+9.520833E-04
+3.4990000000E-01,+4.583334E-04
+3.5040000000E-01,+9.500000E-04
+3.5090000000E-01,+8.354167E-04
+3.5140000000E-01,+7.416666E-04
+3.5190000000E-01,+7.187500E-04
+3.5240000000E-01,+6.229167E-04
+3.5290000000E-01,+5.458333E-04
+3.5340000000E-01,+5.479167E-04
+3.5390000000E-01,+1.056250E-03
+3.5440000000E-01,+9.145833E-04
+3.5490000000E-01,+4.437500E-04
+3.5540000000E-01,+6.125000E-04
+3.5590000000E-01,+3.187500E-04
+3.5640000000E-01,+5.979167E-04
+3.5690000000E-01,+6.625000E-04
+3.5740000000E-01,+8.125000E-04
+3.5790000000E-01,+5.583334E-04
+3.5840000000E-01,+3.395833E-04
+3.5890000000E-01,+6.583334E-04
+3.5940000000E-01,+5.854167E-04
+3.5990000000E-01,+6.291667E-04
+3.6040000000E-01,+3.354167E-04
+3.6090000000E-01,+1.625000E-04
+3.6140000000E-01,+2.958333E-04
+3.6190000000E-01,+5.166667E-04
+3.6240000000E-01,+2.916667E-04
+3.6290000000E-01,+3.416667E-04
+3.6340000000E-01,+2.312500E-04
+3.6390000000E-01,-4.375000E-05
+3.6440000000E-01,+7.708334E-05
+3.6490000000E-01,+1.833333E-04
+3.6540000000E-01,+3.333333E-05
+3.6590000000E-01,-4.375000E-05
+3.6640000000E-01,-3.145833E-04
+3.6690000000E-01,-1.291667E-04
+3.6740000000E-01,+2.020833E-04
+3.6790000000E-01,-7.500000E-05
+3.6840000000E-01,-2.041667E-04
+3.6890000000E-01,+5.833333E-05
+3.6940000000E-01,-3.062500E-04
+3.6990000000E-01,-1.791667E-04
+3.7040000000E-01,+1.020833E-04
+3.7090000000E-01,-2.437500E-04
+3.7140000000E-01,-3.750000E-05
+3.7190000000E-01,-2.458333E-04
+3.7240000000E-01,-4.333333E-04
+3.7290000000E-01,-3.625000E-04
+3.7340000000E-01,-3.479167E-04
+3.7390000000E-01,-2.395833E-04
+3.7440000000E-01,-2.500000E-04
+3.7490000000E-01,-5.604167E-04
+3.7540000000E-01,-5.562500E-04
+3.7590000000E-01,-5.416667E-04
+3.7640000000E-01,-3.500000E-04
+3.7690000000E-01,-3.333333E-04
+3.7740000000E-01,-6.437500E-04
+3.7790000000E-01,-8.583334E-04
+3.7840000000E-01,-6.187500E-04
+3.7890000000E-01,-5.687500E-04
+3.7940000000E-01,-6.458333E-04
+3.7990000000E-01,-7.791667E-04
+3.8040000000E-01,-8.000000E-04
+3.8090000000E-01,-6.937500E-04
+3.8140000000E-01,-9.520833E-04
+3.8190000000E-01,-6.645833E-04
+3.8240000000E-01,-6.208334E-04
+3.8290000000E-01,-9.187500E-04
+3.8340000000E-01,-1.102083E-03
+3.8390000000E-01,-1.012500E-03
+3.8440000000E-01,-9.416667E-04
+3.8490000000E-01,-7.500000E-04
+3.8540000000E-01,-8.437500E-04
+3.8590000000E-01,-1.145833E-03
+3.8640000000E-01,-1.200000E-03
+3.8690000000E-01,-9.833333E-04
+3.8740000000E-01,-7.812500E-04
+3.8790000000E-01,-6.645833E-04
+3.8840000000E-01,-1.085417E-03
+3.8890000000E-01,-1.172917E-03
+3.8940000000E-01,-9.104167E-04
+3.8990000000E-01,-1.075000E-03
+3.9040000000E-01,-8.604167E-04
+3.9090000000E-01,-8.479167E-04
+3.9140000000E-01,-8.395833E-04
+3.9190000000E-01,-9.166667E-04
+3.9240000000E-01,-1.222917E-03
+3.9290000000E-01,-1.000000E-03
+3.9340000000E-01,-5.187500E-04
+3.9390000000E-01,-1.029167E-03
+3.9440000000E-01,-8.645834E-04
+3.9490000000E-01,-1.133333E-03
+3.9540000000E-01,-9.604167E-04
+3.9590000000E-01,-9.250000E-04
+3.9640000000E-01,-7.770833E-04
+3.9690000000E-01,-1.072917E-03
+3.9740000000E-01,-1.277083E-03
+3.9790000000E-01,-9.729167E-04
+3.9840000000E-01,-8.000000E-04
+3.9890000000E-01,-6.937500E-04
+3.9940000000E-01,-7.916667E-04
+3.9990000000E-01,-9.333334E-04
+4.0040000000E-01,-6.041666E-04
+4.0090000000E-01,-9.104167E-04
+4.0140000000E-01,-8.208333E-04
+4.0190000000E-01,-4.791667E-04
+4.0240000000E-01,-5.562500E-04
+4.0290000000E-01,-9.270834E-04
+4.0340000000E-01,-6.916667E-04
+4.0390000000E-01,-6.354167E-04
+4.0440000000E-01,-4.958333E-04
+4.0490000000E-01,-2.208333E-04
+4.0540000000E-01,-5.208334E-04
+4.0590000000E-01,-5.541667E-04
+4.0640000000E-01,-4.958333E-04
+4.0690000000E-01,-2.958333E-04
+4.0740000000E-01,-3.916667E-04
+4.0790000000E-01,-3.604167E-04
+4.0840000000E-01,-4.416667E-04
+4.0890000000E-01,-4.458333E-04
+4.0940000000E-01,-4.625000E-04
+4.0990000000E-01,+5.416667E-05
+4.1040000000E-01,-6.666667E-05
+4.1090000000E-01,-7.708334E-05
+4.1140000000E-01,-2.000000E-04
+4.1190000000E-01,-2.729167E-04
+4.1240000000E-01,-3.125000E-05
+4.1290000000E-01,+2.083332E-06
+4.1340000000E-01,+1.520833E-04
+4.1390000000E-01,-4.166669E-06
+4.1440000000E-01,-2.062500E-04
+4.1490000000E-01,+1.250000E-04
+4.1540000000E-01,+1.041667E-04
+4.1590000000E-01,+4.458333E-04
+4.1640000000E-01,+2.541667E-04
+4.1690000000E-01,+1.604167E-04
+4.1740000000E-01,+1.145833E-04
+4.1790000000E-01,+4.104167E-04
+4.1840000000E-01,+4.937500E-04
+4.1890000000E-01,+5.333333E-04
+4.1940000000E-01,+5.687500E-04
+4.1990000000E-01,+4.520833E-04
+4.2040000000E-01,+1.458333E-04
+4.2090000000E-01,+2.333333E-04
+4.2140000000E-01,+6.604167E-04
+4.2190000000E-01,+5.666667E-04
+4.2240000000E-01,+4.000000E-04
+4.2290000000E-01,+2.395833E-04
+4.2340000000E-01,+5.333333E-04
+4.2390000000E-01,+7.104167E-04
+4.2440000000E-01,+9.791667E-04
+4.2490000000E-01,+8.020833E-04
+4.2540000000E-01,+6.145833E-04
+4.2590000000E-01,+4.458333E-04
+4.2640000000E-01,+8.770833E-04
+4.2690000000E-01,+8.541667E-04
+4.2740000000E-01,+8.791666E-04
+4.2790000000E-01,+7.104167E-04
+4.2840000000E-01,+6.041666E-04
+4.2890000000E-01,+6.145833E-04
+4.2940000000E-01,+1.068750E-03
+4.2990000000E-01,+8.729167E-04
+4.3040000000E-01,+6.958334E-04
+4.3090000000E-01,+4.979167E-04
+4.3140000000E-01,+5.916667E-04
+4.3190000000E-01,+6.958334E-04
+4.3240000000E-01,+8.833333E-04
+4.3290000000E-01,+8.916667E-04
+4.3340000000E-01,+7.729167E-04
+4.3390000000E-01,+5.708333E-04
+4.3440000000E-01,+4.604167E-04
+4.3490000000E-01,+8.937500E-04
+4.3540000000E-01,+9.083333E-04
+4.3590000000E-01,+1.020833E-03
+4.3640000000E-01,+7.770833E-04
+4.3690000000E-01,+9.541667E-04
+4.3740000000E-01,+7.208333E-04
+4.3790000000E-01,+6.479167E-04
+4.3840000000E-01,+7.791667E-04
+4.3890000000E-01,+7.625000E-04
+4.3940000000E-01,+6.625000E-04
+4.3990000000E-01,+6.000000E-04
+4.4040000000E-01,+1.291667E-04
+4.4090000000E-01,+6.916667E-04
+4.4140000000E-01,+8.979167E-04
+4.4190000000E-01,+5.104167E-04
+4.4240000000E-01,+2.729167E-04
+4.4290000000E-01,+3.104167E-04
+4.4340000000E-01,+5.083333E-04
+4.4390000000E-01,+6.895834E-04
+4.4440000000E-01,+6.645833E-04
+4.4490000000E-01,+4.333333E-04
+4.4540000000E-01,+2.145833E-04
+4.4590000000E-01,+2.729167E-04
+4.4640000000E-01,+4.895834E-04
+4.4690000000E-01,+4.041667E-04
+4.4740000000E-01,+1.854167E-04
+4.4790000000E-01,+1.062500E-04
+4.4840000000E-01,+2.104167E-04
+4.4890000000E-01,+1.500000E-04
+4.4940000000E-01,+1.812500E-04
+4.4990000000E-01,+1.812500E-04
+4.5040000000E-01,+1.520833E-04
+4.5090000000E-01,-1.500000E-04
+4.5140000000E-01,-2.291667E-04
+4.5190000000E-01,+5.833333E-05
+4.5240000000E-01,+1.916667E-04
+4.5290000000E-01,+3.125000E-05
+4.5340000000E-01,-2.541667E-04
+4.5390000000E-01,-4.333333E-04
+4.5440000000E-01,-4.083333E-04
+4.5490000000E-01,+2.083333E-05
+4.5540000000E-01,-1.666667E-05
+4.5590000000E-01,-3.583333E-04
+4.5640000000E-01,-4.687500E-04
+4.5690000000E-01,-4.583334E-04
+4.5740000000E-01,-2.625000E-04
+4.5790000000E-01,-1.875000E-04
+4.5840000000E-01,-5.250000E-04
+4.5890000000E-01,-5.750000E-04
+4.5940000000E-01,-6.187500E-04
+4.5990000000E-01,-4.145833E-04
+4.6040000000E-01,-7.416666E-04
+4.6090000000E-01,-4.750000E-04
+4.6140000000E-01,-5.520834E-04
+4.6190000000E-01,-7.750000E-04
+4.6240000000E-01,-6.645833E-04
+4.6290000000E-01,-6.687500E-04
+4.6340000000E-01,-5.333333E-04
+4.6390000000E-01,-7.062500E-04
+4.6440000000E-01,-6.958334E-04
+4.6490000000E-01,-9.125000E-04
+4.6540000000E-01,-8.833333E-04
+4.6590000000E-01,-7.083333E-04
+4.6640000000E-01,-5.375000E-04
+4.6690000000E-01,-7.458333E-04
+4.6740000000E-01,-8.791667E-04
+4.6790000000E-01,-1.014583E-03
+4.6840000000E-01,-9.979167E-04
+4.6890000000E-01,-7.250000E-04
+4.6940000000E-01,-8.250000E-04
+4.6990000000E-01,-1.227083E-03
+4.7040000000E-01,-1.033333E-03
+4.7090000000E-01,-8.458333E-04
+4.7140000000E-01,-8.562500E-04
+4.7190000000E-01,-8.541667E-04
+4.7240000000E-01,-8.104167E-04
+4.7290000000E-01,-9.666667E-04
+4.7340000000E-01,-1.243750E-03
+4.7390000000E-01,-1.150000E-03
+4.7440000000E-01,-1.062500E-03
+4.7490000000E-01,-8.333334E-04
+4.7540000000E-01,-8.208333E-04
+4.7590000000E-01,-1.200000E-03
+4.7640000000E-01,-1.035417E-03
+4.7690000000E-01,-1.264583E-03
+4.7740000000E-01,-7.979167E-04
+4.7790000000E-01,-8.187500E-04
+4.7840000000E-01,-9.354167E-04
+4.7890000000E-01,-9.291667E-04
+4.7940000000E-01,-1.137500E-03
+4.7990000000E-01,-9.041667E-04
+4.8040000000E-01,-1.387500E-03
+4.8090000000E-01,-1.012500E-03
+4.8140000000E-01,-7.916667E-04
+4.8190000000E-01,-9.500000E-04
+4.8240000000E-01,-1.014583E-03
+4.8290000000E-01,-1.231250E-03
+4.8340000000E-01,-6.666667E-04
+4.8390000000E-01,-8.958334E-04
+4.8440000000E-01,-1.002083E-03
+4.8490000000E-01,-8.270834E-04
+4.8540000000E-01,-8.020833E-04
+4.8590000000E-01,-3.833333E-04
+4.8640000000E-01,-7.666667E-04
+4.8690000000E-01,-7.750000E-04
+4.8740000000E-01,-7.791667E-04
+4.8790000000E-01,-6.020833E-04
+4.8840000000E-01,-5.125000E-04
+4.8890000000E-01,-4.729167E-04
+4.8940000000E-01,-3.854167E-04
+4.8990000000E-01,-6.416667E-04
+4.9040000000E-01,-5.916667E-04
+4.9090000000E-01,-2.916667E-04
+4.9140000000E-01,-5.770833E-04
+4.9190000000E-01,-6.041667E-05
+4.9240000000E-01,-2.479167E-04
+4.9290000000E-01,-2.041667E-04
+4.9340000000E-01,-3.895834E-04
+4.9390000000E-01,-5.833333E-05
+4.9440000000E-01,+1.708333E-04
+4.9490000000E-01,-6.458334E-05
+4.9540000000E-01,-2.979167E-04
+4.9590000000E-01,-3.479167E-04
+4.9640000000E-01,-2.875000E-04
+4.9690000000E-01,-5.208333E-05
+4.9740000000E-01,+1.687500E-04
+4.9790000000E-01,-1.520833E-04
+4.9840000000E-01,-1.666667E-05
+4.9890000000E-01,+4.833333E-04
+4.9940000000E-01,+8.333333E-05
+4.9990000000E-01,+3.645833E-04
+5.0040000000E-01,+3.562500E-04
+5.0090000000E-01,+1.604167E-04
+5.0140000000E-01,+4.833333E-04
+5.0190000000E-01,+2.375000E-04
+5.0240000000E-01,+5.458333E-04
+5.0290000000E-01,+4.687500E-04
+5.0340000000E-01,+5.312500E-04
+5.0390000000E-01,+3.604167E-04
+5.0440000000E-01,+2.145833E-04
+5.0490000000E-01,+3.687500E-04
+5.0540000000E-01,+7.895833E-04
+5.0590000000E-01,+7.604167E-04
+5.0640000000E-01,+3.020833E-04
+5.0690000000E-01,+4.041667E-04
+5.0740000000E-01,+1.187500E-04
+5.0790000000E-01,+7.479167E-04
+5.0840000000E-01,+8.375000E-04
+5.0890000000E-01,+7.083333E-04
+5.0940000000E-01,+3.208333E-04
+5.0990000000E-01,+4.854167E-04
+5.1040000000E-01,+5.854167E-04
+5.1090000000E-01,+4.812500E-04
+5.1140000000E-01,+9.833333E-04
+5.1190000000E-01,+9.895833E-04
+5.1240000000E-01,+6.937500E-04
+5.1290000000E-01,+5.416667E-04
+5.1340000000E-01,+5.937500E-04
+5.1390000000E-01,+1.043750E-03
+5.1440000000E-01,+1.047917E-03
+5.1490000000E-01,+8.666667E-04
+5.1540000000E-01,+7.708333E-04
+5.1590000000E-01,+6.562500E-04
+5.1640000000E-01,+5.250000E-04
+5.1690000000E-01,+9.312500E-04
+5.1740000000E-01,+8.291667E-04
+5.1790000000E-01,+7.291667E-04
+5.1840000000E-01,+5.604167E-04
+5.1890000000E-01,+8.229167E-04
+5.1940000000E-01,+7.791667E-04
+5.1990000000E-01,+9.020834E-04
+5.2040000000E-01,+8.625000E-04
